datetime,demand_kwh,temperature,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,lag_1h,lag_24h,lag_168h,rolling_mean_24h
2023-07-22 22:00:00,272.53630008977643,40.63616788790044,22,5,7,203,1,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,207.02832246396474,284.79131743837974,243.46144172818444,239.03728047471932
2023-07-22 23:00:00,217.51459947622925,32.05244553789949,23,5,7,203,1,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,272.53630008977643,279.06684412658535,213.3344391025313,236.47260361428786
2023-07-23 00:00:00,207.42603574130644,18.920276187813144,0,6,7,204,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,217.51459947622925,191.56568958480534,215.3891699785221,237.13345137080873
2023-07-23 01:00:00,191.79740191815333,26.30732912537125,1,6,7,204,1,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,207.42603574130644,184.19802521218242,202.85978240379768,237.45009206689085
2023-07-23 02:00:00,160.2085198246446,22.10295797355014,2,6,7,204,1,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,191.79740191815333,183.52074226017305,221.80933229071704,236.4787494654105
2023-07-23 03:00:00,188.3374797949645,20.07059005469969,3,6,7,204,1,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,160.2085198246446,228.73061646099717,187.23859744882782,234.79570210432578
2023-07-23 04:00:00,188.1010637137924,18.442628332617083,4,6,7,204,1,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,188.3374797949645,194.88924785843966,224.41758966478113,234.51286109829883
2023-07-23 05:00:00,202.4068730780876,27.30407214203303,5,6,7,204,1,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,188.1010637137924,205.14962054941495,217.2208732374972,234.39857995366023
2023-07-23 06:00:00,242.5728727830513,21.73608751288889,6,6,7,204,1,1,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,202.4068730780876,275.6239351637359,235.4102705093501,233.02145235446503
2023-07-23 07:00:00,264.5591196608569,29.982118808362777,7,6,7,204,1,1,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,242.5728727830513,293.1383403401026,240.61119931893828,231.83065149282973
2023-07-23 08:00:00,275.62700750947585,30.111899760888953,8,6,7,204,1,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,264.5591196608569,280.4939609210828,256.2140070420728,231.62786176734616
2023-07-23 09:00:00,291.06241249627664,32.012560614294,9,6,7,204,1,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,275.62700750947585,275.10527888500235,289.6362880451041,232.29274233448254
2023-07-23 10:00:00,253.9616899110086,20.88105485786624,10,6,7,204,1,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,291.06241249627664,254.6169826805994,261.10938479806833,232.26543846908294
2023-07-23 11:00:00,261.80476717298257,27.51981674169681,11,6,7,204,1,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,253.9616899110086,256.91922579950835,273.47063744086427,232.4690026929777
2023-07-23 12:00:00,281.86342134790823,28.305259771448263,12,6,7,204,1,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,261.80476717298257,270.51393329411184,305.4822812264227,232.94189802855257
2023-07-23 13:00:00,240.0321605041792,22.772097812716936,13,6,7,204,1,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,281.86342134790823,248.45250689146164,263.9363531659724,232.5910502624158
2023-07-23 14:00:00,234.6741454605774,21.284128901272382,14,6,7,204,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,240.0321605041792,240.7781823943127,257.8486274383662,232.3367153901768
2023-07-23 15:00:00,239.32548115541655,33.19059201711662,15,6,7,204,1,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,234.6741454605774,234.73084126964142,236.6948595661667,232.52815871875077
2023-07-23 16:00:00,215.41365824730866,26.28046806689703,16,6,7,204,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,239.32548115541655,217.89797556835285,270.1614003865452,232.4246454970406
2023-07-23 17:00:00,242.94722073236932,28.32282744179545,17,6,7,204,1,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,215.41365824730866,237.7762046348337,233.1116927648826,232.6401045011046
2023-07-23 18:00:00,229.5703320145027,21.032608629097123,18,6,7,204,1,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,242.94722073236932,224.62969608066848,246.16053418550925,232.845964331681
2023-07-23 19:00:00,245.56239504753188,19.046566355625792,19,6,7,204,1,1,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,229.5703320145027,242.71058166871913,233.63391720851948,232.96478988913154
2023-07-23 20:00:00,241.5432858053654,22.29573981577621,20,6,7,204,1,1,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,245.56239504753188,236.82167719479204,225.32728043634472,233.16152358123875
2023-07-23 21:00:00,222.2729012529197,24.522881751286775,21,6,7,204,1,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,241.5432858053654,207.02832246396474,234.71281581479832,233.79671436411186
2023-07-23 22:00:00,221.8624960226527,19.821888654150015,22,6,7,204,1,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,222.2729012529197,272.53630008977643,232.44448572198482,231.68530586131507
2023-07-23 23:00:00,204.02446377560096,25.093764644984844,23,6,7,204,1,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,221.8624960226527,217.51459947622925,209.25491757766042,231.1232168737889
2023-07-24 00:00:00,275.9889800533616,16.588579812681147,0,0,7,205,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,204.02446377560096,207.42603574130644,295.13551827185944,233.98000622012455
2023-07-24 01:00:00,257.9532540388271,19.430868640674284,1,0,7,205,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.0,1.0,275.9889800533616,191.79740191815333,246.05840105890323,236.73650005848592
2023-07-24 02:00:00,257.3791105639628,28.38566199440802,2,0,7,205,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.0,1.0,257.9532540388271,160.2085198246446,236.05973734475285,240.78527467262418
2023-07-24 03:00:00,258.43185969779466,28.050058354413117,3,0,7,205,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0.0,1.0,257.3791105639628,188.3374797949645,256.00277996186253,243.7058738352421
2023-07-24 04:00:00,267.56887666388445,23.071721926089314,4,0,7,205,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.0,1.0,258.43185969779466,188.1010637137924,253.05897646769836,247.01703270816265
2023-07-24 05:00:00,273.472088985038,19.94228420763888,5,0,7,205,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.0,1.0,267.56887666388445,202.4068730780876,281.5219117204783,249.9780833709522
2023-07-24 06:00:00,301.027162037676,19.89408799539359,6,0,7,205,0,1,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.0,1.0,273.472088985038,242.5728727830513,299.236327988028,252.41367875656158
2023-07-24 07:00:00,281.2689739574621,23.164764523317075,7,0,7,205,0,1,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.0,1.0,301.027162037676,264.5591196608569,330.1934121648746,253.10992268558678
2023-07-24 08:00:00,335.3884654026523,28.253698211250104,8,0,7,205,0,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.0,1.0,281.2689739574621,275.62700750947585,305.64612215246797,255.5999834311358
2023-07-24 09:00:00,340.1890734947388,29.67233420974527,9,0,7,205,0,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.0,1.0,335.3884654026523,291.06241249627664,345.37505096650347,257.6469276394051
2023-07-24 10:00:00,346.30593193247694,22.5484470756138,10,0,7,205,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.0,1.0,340.1890734947388,253.9616899110086,332.13197049474854,261.49460439029957
2023-07-24 11:00:00,339.88264352754544,19.263643623099725,11,0,7,205,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.0,1.0,346.30593193247694,261.80476717298257,341.60030254074036,264.7478492384064
2023-07-24 12:00:00,321.25053572740944,26.370323942355313,12,0,7,205,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,339.88264352754544,281.86342134790823,335.3050484022954,266.3889790042189
2023-07-24 13:00:00,319.7749664437575,20.913430899894397,13,0,7,205,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.0,1.0,321.25053572740944,240.0321605041792,321.8784618871676,269.711595918368
2023-07-24 14:00:00,311.9322811047446,22.439842558717633,14,0,7,205,0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.0,1.0,319.7749664437575,234.6741454605774,306.98242630167573,272.93068490354165
2023-07-24 15:00:00,314.02809684266833,31.657486205208833,15,0,7,205,0,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.0,1.0,311.9322811047446,239.32548115541655,305.50766271467717,276.0432938905105
2023-07-24 16:00:00,324.5064430990149,29.166682895852485,16,0,7,205,0,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.0,1.0,314.02809684266833,215.41365824730866,327.56390112224136,280.58882659266493
2023-07-24 17:00:00,286.17595095047716,25.820977314280903,17,0,7,205,0,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.0,1.0,324.5064430990149,242.94722073236932,298.8933891968707,282.3900236850861
2023-07-24 18:00:00,283.29567236361606,18.671510747460033,18,0,7,205,0,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.0,1.0,286.17595095047716,229.5703320145027,302.2283139057069,284.62857953296583
2023-07-24 19:00:00,300.6873907612507,26.08808859037694,19,0,7,205,0,1,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.0,1.0,283.29567236361606,245.56239504753188,288.2494452301586,286.92545435437074
2023-07-24 20:00:00,305.6010514590859,30.344392206961277,20,0,7,205,0,1,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.0,1.0,300.6873907612507,241.5432858053654,278.7103753014403,289.59452792327573
2023-07-24 21:00:00,285.08107618932763,23.15293742419597,21,0,7,205,0,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0.0,1.0,305.6010514590859,222.2729012529197,308.04020649811036,292.21153521229274
2023-07-24 22:00:00,318.02167688146875,31.78667620295722,22,0,7,205,0,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.0,1.0,285.08107618932763,221.8624960226527,301.6603479045181,296.2181677480768
2023-07-24 23:00:00,292.63462440293455,31.49483220061468,23,0,7,205,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0.0,1.0,318.02167688146875,204.02446377560096,263.91002986424263,299.91025777421567
2023-07-25 00:00:00,271.0645644584582,33.23491454540428,0,1,7,206,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,292.63462440293455,275.9889800533616,239.98211947615937,299.70507379109466
2023-07-25 01:00:00,255.54036736578885,26.44246601734368,1,1,7,206,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,271.0645644584582,257.9532540388271,251.75634391825284,299.60453684638475
2023-07-25 02:00:00,246.22371376171623,27.853208883716977,2,1,7,206,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,255.54036736578885,257.3791105639628,245.53698350411952,299.1397286462912
2023-07-25 03:00:00,280.46333964931273,31.987186826342366,3,1,7,206,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,246.22371376171623,258.43185969779466,239.51121545610465,300.0577069776044
2023-07-25 04:00:00,268.32935356929505,27.153220070031793,4,1,7,206,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,280.46333964931273,267.56887666388445,259.56161999944675,300.08939351532985
2023-07-25 05:00:00,282.0245163351838,22.41007984573585,5,1,7,206,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,268.32935356929505,273.472088985038,292.84844011326396,300.4457446549192
2023-07-25 06:00:00,294.1504072145211,22.673536202047607,6,1,7,206,0,1,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,282.0245163351838,301.027162037676,314.2525377266907,300.1592132039545
2023-07-25 07:00:00,318.1781990104729,26.10902515355561,7,1,7,206,0,1,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,294.1504072145211,281.2689739574621,316.48516828094927,301.6970975811633
2023-07-25 08:00:00,310.7046246809058,18.46344327495582,8,1,7,206,0,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,318.1781990104729,335.3884654026523,315.3179624075146,300.66860421775715
2023-07-25 09:00:00,334.32815260109567,24.19995580786595,9,1,7,206,0,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,310.7046246809058,340.1890734947388,335.81838294399654,300.424399180522
2023-07-25 10:00:00,369.6568111927717,30.398985975838183,10,1,7,206,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,334.32815260109567,346.30593193247694,359.495066695951,301.3973524830343
2023-07-25 11:00:00,317.1663599088985,13.959981128860509,11,1,7,206,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,369.6568111927717,339.88264352754544,332.91019742416194,300.4508406655907
2023-07-25 12:00:00,363.42711069850316,32.58866089365949,12,1,7,206,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,317.1663599088985,321.25053572740944,310.1002461161488,302.20819795605297
2023-07-25 13:00:00,320.6718439960637,30.528121478202713,13,1,7,206,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,363.42711069850316,319.7749664437575,321.01442781985844,302.24556785406565
2023-07-25 14:00:00,285.21562579393884,22.617427305534534,14,1,7,206,0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,320.6718439960637,311.9322811047446,282.2061123375163,301.1323738827821
2023-07-25 15:00:00,299.7831101719229,27.633204524045965,15,1,7,206,0,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,285.21562579393884,314.02809684266833,294.8136965518897,300.53883277150106
2023-07-25 16:00:00,289.91368029219353,24.93198901921855,16,1,7,206,0,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,299.7831101719229,324.5064430990149,326.05789024944573,299.09746765455014
2023-07-25 17:00:00,316.2219657069138,31.06620222688033,17,1,7,206,0,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,289.91368029219353,286.17595095047716,309.34082736286075,300.34938493606836
2023-07-25 18:00:00,294.7761243930086,29.82966609853662,18,1,7,206,0,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,316.2219657069138,283.29567236361606,296.65878115342736,300.8277371039597
2023-07-25 19:00:00,291.65591382606146,17.91589676877187,19,1,7,206,0,1,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,294.7761243930086,300.6873907612507,298.28541846980295,300.4514255649935
2023-07-25 20:00:00,291.9502963754792,27.8525624520078,20,1,7,206,0,1,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,291.65591382606146,305.6010514590859,322.3054817459473,299.8826441031766
2023-07-25 21:00:00,268.972658210292,23.888111116470675,21,1,7,206,0,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,291.9502963754792,285.08107618932763,301.2495000585746,299.21146002071674
2023-07-25 22:00:00,268.44911996253165,25.330413237277416,22,1,7,206,0,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,268.972658210292,318.02167688146875,283.0858308386896,297.145936815761
2023-07-25 23:00:00,258.58830575836396,21.275390879837836,23,1,7,206,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,268.44911996253165,292.63462440293455,295.6898748840378,295.72734020557056
2023-07-26 00:00:00,294.0684492813086,33.53914196295517,0,2,7,207,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,258.58830575836396,271.0645644584582,249.96244573432713,296.68583540652264
2023-07-26 01:00:00,277.23535453543303,29.998765716863872,1,2,7,207,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,294.0684492813086,255.54036736578885,282.14063774483463,297.5897932052578
2023-07-26 02:00:00,226.66259333798823,21.099600797486158,2,2,7,207,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,277.23535453543303,246.22371376171623,233.70903597458292,296.7747465209358
2023-07-26 03:00:00,247.00233713244697,18.12540358279983,3,2,7,207,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,226.66259333798823,280.46333964931273,243.79930134521754,295.3805380827331
2023-07-26 04:00:00,240.60843989256503,22.870093462461753,4,2,7,207,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,247.00233713244697,268.32935356929505,231.74199900615463,294.22550001286936
2023-07-26 05:00:00,281.10609195425735,26.970969847807524,5,2,7,207,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,240.60843989256503,282.0245163351838,281.3874504406105,294.18723233033074
2023-07-26 06:00:00,282.46656736425376,25.99948583708211,6,2,7,207,0,1,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,281.10609195425735,294.1504072145211,280.62714576455886,293.7004056699029
2023-07-26 07:00:00,316.20369396357455,31.064120741192212,7,2,7,207,0,1,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,282.46656736425376,318.1781990104729,315.9418893807627,293.61813462628214
2023-07-26 08:00:00,340.0053039681483,28.748055228255254,8,2,7,207,0,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,316.20369396357455,310.7046246809058,380.6332407225129,294.83899626325064
2023-07-26 09:00:00,338.62511419157045,29.646301746115526,9,2,7,207,0,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,340.0053039681483,334.32815260109567,339.520028258255,295.0180363295204
2023-07-26 10:00:00,330.56849498327045,26.43273362040318,10,2,7,207,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,338.62511419157045,369.6568111927717,336.3909359363929,293.38935648745786
2023-07-26 11:00:00,301.4738137390711,17.851962966296043,11,2,7,207,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,330.56849498327045,317.1663599088985,336.4275010359107,292.7355003970484
2023-07-26 12:00:00,324.16144344019756,23.819963961616487,12,2,7,207,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,301.4738137390711,363.42711069850316,338.12442931927563,291.0994309279523
2023-07-26 13:00:00,332.2784110939032,30.09890531689432,13,2,7,207,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,324.16144344019756,320.6718439960637,313.68522366363334,291.5830378903623
2023-07-26 14:00:00,293.41076230662037,24.540841974727762,14,2,7,207,0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,332.2784110939032,285.21562579393884,303.6296100004096,291.924501911724
2023-07-26 15:00:00,279.8889576898806,27.313908460469726,15,2,7,207,0,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,293.41076230662037,299.7831101719229,289.9750460751882,291.0955788916389
2023-07-26 16:00:00,294.46911353362174,23.204715041120327,16,2,7,207,0,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,279.8889576898806,289.91368029219353,279.4986699942999,291.2853886100317
2023-07-26 17:00:00,275.79786731543055,19.64939737464177,17,2,7,207,0,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,294.46911353362174,316.2219657069138,299.9683121793755,289.6010511770533
2023-07-26 18:00:00,280.16239532495695,24.18173629712044,18,2,7,207,0,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,275.79786731543055,294.7761243930086,272.0050367716217,288.9921457992178
2023-07-26 19:00:00,315.42657436653957,26.343693832514262,19,2,7,207,0,1,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,280.16239532495695,291.65591382606146,285.12374327335857,289.9825899884044
2023-07-26 20:00:00,279.98007346055937,21.520018020043775,20,2,7,207,0,1,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,315.42657436653957,291.9502963754792,283.64008754992784,289.4838307002827
2023-07-26 21:00:00,290.90482601463145,23.619900393067653,21,2,7,207,0,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,279.98007346055937,268.972658210292,278.81609866689513,290.3976710254635
2023-07-26 22:00:00,281.65659840894466,20.10114040742108,22,2,7,207,0,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,290.90482601463145,268.44911996253165,284.8260627567336,290.9479826273974
2023-07-26 23:00:00,291.19860178677754,30.394681205171473,23,2,7,207,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,281.65659840894466,258.58830575836396,290.16622053393604,292.30674496191466
2023-07-27 00:00:00,257.123536502252,23.205480567911167,0,3,7,208,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,291.19860178677754,294.0684492813086,269.25984316176675,290.76737359612065
2023-07-27 01:00:00,276.85579023285584,31.941537081482252,1,3,7,208,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,257.123536502252,277.23535453543303,250.18862861417222,290.7515584168466
2023-07-27 02:00:00,273.00766123111384,32.32149860855588,2,3,7,208,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,276.85579023285584,226.66259333798823,224.60848109779337,292.6826029123935
2023-07-27 03:00:00,242.57114405334985,24.27252953224262,3,3,7,208,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,273.00766123111384,247.00233713244697,241.82957122435184,292.4979698674311
2023-07-27 04:00:00,267.09585424212554,19.635515693114588,4,3,7,208,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,242.57114405334985,240.60843989256503,247.63437332561656,293.6016121319961
2023-07-27 05:00:00,253.41235411563852,14.24826996718465,5,3,7,208,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,267.09585424212554,281.10609195425735,262.4132292074364,292.4477063887203
2023-07-27 06:00:00,294.51811211686066,17.317573990717378,6,3,7,208,0,1,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,253.41235411563852,282.46656736425376,292.76418374379494,292.9498540867456
2023-07-27 07:00:00,310.2915254166581,17.808585231358038,7,3,7,208,0,1,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,294.51811211686066,316.20369396357455,310.81640561526103,292.7035137306241
2023-07-27 08:00:00,349.8884603383251,31.570107493158858,8,3,7,208,0,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,310.2915254166581,340.0053039681483,343.43010762390384,293.1153119127148
2023-07-27 09:00:00,337.71405795664884,25.256882291986066,9,3,7,208,0,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,349.8884603383251,338.62511419157045,307.11090844415867,293.07735123625974
2023-07-27 10:00:00,333.18193521848997,26.625781976311274,10,3,7,208,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,337.71405795664884,330.56849498327045,344.10010623548703,293.1862445793939
